text,toxic
"o legal 茅 que no whats conversa e pessoalmente naokkkkkkkkkkkkkkkkkkk

vcs ouvem meus choros?",0
"@user tá dando q vai chover, e pra caralho",1
nossa a priscilla recebeu umas coisas da puma que bonito mano pqp,0
azevêdo apresenta projetos do governo da paraíba à bancada federal... https://t.co/ice8jj3ydm,0
"@user porém ninguém virará fiscal de saúde pública pq eu sou magra, mas se eu fosse gorda e tivesse postando foto, ia ter 80 pessoas enchendo meu saco, #militei",0
"rt @user tô com uma mania feia em não responder os outros no wpp, entro e finjo que não tem mensagem nenhuma e arquivo a conversa",0
pq eu sou a única mina feia neste site ??,0
vou chuta logo o balde😡,0
o bolso depois da facada,0
"Lei da sobreviv锚ncia segundo Felp 22:

Sair pelado e voltar com casaco de pele.

Obs: 脡 s贸 para ilustrar, n茫o mate animais. Se for matar algum animal pode ser o nosso presidente e ministros. Comuniquem o Ibama pois matar anta 茅 crime e burro tbm.",1
@user @user se o mota tivesse uma vaca chamava-se gatinha?,0
eu fui dar carona pro @user e o mongol entrou no carro de um estranho achando q era o meu njlngkkdjcidfnakgmsogk,1
"carai véy pq eu sou tão feia, meu corpo tá uma 💩. aff vou te fala viu",0
nossa ficar  em casa sem fazer  nada e horrível.😫😑,0
"meu cabelo ta caindo, to ficando cada vez mais magra vsf vida",0
"rt @user puta merda... uma thread que junta judeus, mussolini, arca da aliança e bob marley. quero ver alguém superar essa.",1
porra amar é cilada,0
eu to extremamente puto eu nunca vi alguem tao nojento na minha vida eu wuero rebobinar esse filho da puta na porrada que merda,1
az vezes eu falo mesmo kkkkkkkk basta eu esta no meu pior diab,0
"rt @user @user música cara, essa porra não sai da minha cabeça kkkkkkk",1
@user por mim agosto poderia durar 7 meses só pra adiar esse caralho,1
@user os malabarismos que o caio miranda faz para passar pano para o presidente s茫o incr铆veis...,0
"Sia mandou música pra Katy, Adele, Rihanna e Beyoncé ninguém quis.. sabe o que ela fez pegou todas as músicas e lançou um cdzinho pop farofa um dos melhores da década, amooo https://t.co/5fdlr43qCy",0
deve estar a falar com o outro,0
"@user @user pqp vcs s茫o foda bahea, parab茅ns mesmo de cora莽茫o",0
rt @user desse jeito! https://t.co/l7kok7zui4,0
"eu só queria ficar sozinha nesse caralho,que que custa???????
pelo menos meu amigo veio fazer comidinha p mim",1
"coisas lindas que eu vi hoje: índio metendo pau no cu de madeireiros, negão chutando a cabeça de racista.",1
vão tudo tomar no cu também,1
bixetes vem logo por favor,1
"@user @user @user kkkkkkkkk bem tua carinha, sua babaca",1
"sabe que eu adoro seus lábios, e eu nem to falando da sua boca",1
tô resistindo tanto que acho que vou explodir,0
@user crre que as feminista padrão tá puta,1
"Qual dos filmes abaixo você acha que vai ganhar o Oscar de Melhor Filme? Veja a relação dos indicados abaixo e escreva aqui nos comentários:
- A Favorita 
- Bohemian Rhapsody
- Green Book: O Guia
- Infiltrado na Klan
- Nasce Uma Estrela
- Pantera Negra
- Roma
- Vice

💙 #Oscars https://t.co/0vuEP9gteg",0
@user esperança-pb,0
@user nomades ta mt pica,0
queria emagrecer mano poxa sou mto feio é impossivel ser tão horroso,0
nss o bolo de cenoura tava muito bom pqp 😊,1
@user @user é isso que os brasileiros de bem querem? https://t.co/bnmloisdxw,0
jéssica me meteu em uma q pqp..,1
"@user perai, nem o heitor vai estar relacionado pra amanhã???",0
arrumando meu quarto ao som de taylor swift e sofrendo pois tenho um milhao de coisas pra fazer,0
hahahaha fodido,1
"saudades de quando eu era uma solteira puta e todo mundo me interessava, atualmente o interesse é 0 em qualquer pessoa",1
@user esse presidente é a pior coisa que já ocupou o palácio do planalto,0
"- mas ela disse que terminou com a ex recentemente, que gosta de mim e que agora não tem volta

- amiga, vc já viu sapatão terminar recentemente e não voltar pra ex? acorda pra vida https://t.co/hFvbK8roCA",1
as bandas do primeiro dia tão muito foda pqp eu quero muito ir,0
"rt @user como as pessoas dirigem mal nessa cidade, pqp, não da, todo dia eu passo nervoso, vou começar andar de uber",0
"@user seria até bom se fosse só na cabeça dos brasileiros, machismo permeia em todo lugar.",0
@user é pior ainda ser a pessoa trouxa,1
alguém me tira de perto dos meus pais pqp,0
sábado 13:30 da tarde: que vontade do caralho de comer ceviche,0
hoje tem ta莽a liberdade no paulista com os guri do nobres 馃憡馃憡,0
"rt @user mãe é foda, sente logo as coisas .",1
ah não porra ahauahsujsussh,0
to pegando ranço de tanta gnt pqp,1
"a menina se acha so pq fala com todo mundo na escola

e eu amor que falo com a @user dois bjss pra vc floor",0
febre maldita estragou minha viagem,1
ele ta pensando no quão triste a vida dele é e que nunca mais vai poder viver tranquilamente em seu habitat natural pq os humanos são uns lixos e estão cada vez mais acabando com ele. https://t.co/JTQMvtTNeD,0
"até hoje não entendo o porque o twitter tira a qualidade da foto de perfil, não que seja bonito, mas né... custo a gostar de uma foto e quando coloco no perfil ela perde a qualidade, é foda ser feio.",0
"tava me arrumando p sair e me deu mo vontade de desmaiar viado, to entendendo nada",0
brasil de bolsonaro,0
pau no meu cu.,1
vontade de sumir e mandar todo mundo pra puta que pariu 🤬,1
"tem homem q é um pau no cú mesmo, vou te contar hummm 😤😤😤",1
@user @user @user @user falei alguma mentira?,0
olimpíadas de tóquio tamo chegando caralho,1
meu deus eu só queria uma dessa em mim,0
rt @user sco pa tu manaa é o crlh porra 🤣🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/34gy0afnk6,1
@user percebi a mesma coisa 😂😂😂,0
ja fez dupla penetração? — dedo conta? https://t.co/ukpxm1cd0l,1
agora to indo me mudar 🤩 pqp que preguiça,1
caralho mara eu te amo #voleinaglobo,0
"rt @user meu deus eu sou apaixonada até pelo jeitinho que ele lê, mano ele todo concentrado eu sou muito boiola  https://t.co/v1dd6…",0
corra de gnt mal resolvida c ex pq sabe... el@user voltam... e vc fica ai q nem troxa,1
"@user goleiro, pergunta indióta.
se o cara é lateral, vai ficar inventando posição, para depois fica criticando o treinador.",0
rt @user saraiva estava a ponto de quebrar a qlqr momento esse foi o role https://t.co/uodmhfapgo,0
@user lindoso do caraio :3,1
"a mina paga de playboyzinha que vai so nas melhores festa e sei que la

gozando com o pal do zoto tbm ne fia,ai fica fácil",1
o cara está elogiando a macris??? kkkk marcos freitas é ridículo  #voleinosportv,1
"E pra quem j谩 tem a grana contadinha e n茫o quer pagar taxa... o M&amp;G do show est谩 dispon铆vel na bilheteria do Carioca Club em Pinheiros - SP. Por茅m, l谩 voc锚 s贸 pode pagar 脿 vista! 馃憖 https://t.co/LuJlvskNKY",0
eu não vou mais ver esse jogo pq o brasil tá de graça já,0
foi tão bonitinho ontem ele falando que tava com sdd de falar comigo e que é osso me amar e a gente assim haha 🥰,0
"@user stf está alinhado para a destruição do brasil.
é uma vergonha!",0
"Enquanto isso eu PUTO dentro do ônibus uma senhorinha orando por mim (????) até eu descer no ponto perto do shopping. Eu no celular tentando falar com os meninos putissimo chega Elissa atravessando a rua, eu começo a chorar porque peguei o ônibus errado.",0
rt @user mitada em quadrinhos: #stfvergonhanacional https://t.co/wfhnfqzj5k,0
não existe pessoa mais mão de vaca que a nanda,1
@user @user e aí ? hahahaha,0
rt @user dorme bem filha de uma puta https://t.co/7prenwjdhp,1
"@user Segue o baile de 2019: PT quebrado, globo falida, jornalismo sem moral com a população e Lula continuar  preso babaca. Melhor ano da minha vida. 2022 eu aperto o 17 de novo. Grande dia!!! 😆😆😆😆😆",0
vergonha,0
"o mundo gira em torno de dinheiro. sem dinheiro não somos nada, não dá p mover nada sem o capital! é foda 🤦🏻‍♀️",0
@user vc acredita? eu nao consigo nega só quando a miley mesmo falar,1
"odeio ficar com vontade de comer/beber coisas que eu não gosto, porque aí eu tomo e fico reclamando por 3 horas seguidas",0
kkkkkkkkk desgraçada,1
"se você tivesse a oportunidade de conquistar a sua liberdade financeira investindo pouco em algo que vai transformar a sua vida, o que faria?",0
arruma casa e um saco véi,0
nathalia pediu p mim chamar o alessandro p essa resenha kkkkkk merdele na certa,0
tomando pinga 1hr da tarde kkkkkkk porra eu sou um lixo,0
@user te amo infinito minha pretinha,0
@user kpopper= aberração,1
"@user né mano kkkkkk, eu todinha",0
"• Não compre produtos sem necessidade. Trocar o celular a cada novo lançamento é mesmo necessário? Aquele computador realmente precisa ser trocado?  
• Separe o lixo. Separar o lixo orgânico do reciclável é essencial para garantir a destinação correta de cada produto.",0
rt @user o clique as vzs é bem sem noção sabe não conhecem privacidade não caralho,0
"@user 🤣🤣💣👮‍♂️
xadrez no verdinho",1
"rt @user ⚛ a verdade é  heroína! ela sempre vence, porém, o problema são os estragos antes da vitória . https://t.co/cjxoorsybq",0
mano eu to recebendo um solicitação de amizade no face mano mas q porra eh essa,1
"@user @user O que dizer da atitude de um ministro cuja pasta deveria se configurar como inspiração às ações humanas; constituindo exemplo de civilidade?

Contrariamente, o que aqui lemos?
Deboche e incitação ao ódio.

Em tempo: não faço alusão ao desconhecimento porque seria redundância...",0
@user essa foto de retardado diz muita coisa,1
"@user total e sensata, mas o problema 茅 que vai ser lentamente",0
"maculan conseguiu me deixar puta da cara, com uma mensagem só",0
já saiu no meu iptv😍 vou ver hj gostosinho,0
rt @user bom dia cheguei tarde tô puto 😓 https://t.co/mj0kjwlc9k,0
tirei caso da chifruda assumida! https://t.co/rqdo050d3x cara se fuder,1
"eu vivi pra chegar esse dia, depois de 5 anos agora eu posso dizer que já era",0
"opinião, opinião, come o cu de deus depois o d joão",1
que homem! @user,0
rt @user @user tá fudido kkkk,1
"rt @user eu fico feliz pra caralho quando me chamam pra algo, dizendo q querem minha presença, essas coisa",1
rt @user tem uns meninos q surpreende né a gnt acha q é babaca e dps ve q ele é 10 vezes mais,1
"NÃO É MACHISMO 
Fale o que quiser o que é é
Verme ou sangue bom, tanto faz pra mulher
Não importa de onde vem nem pra que
Se oque ela quer mesmo é sensação de poder 
🎧",0
almoço de família aqui em casa= ninguém cala a boca e só fala merda kkkkkkkkkkkkkkk aí eu amo tanto pqp,1
fique at茅 agora sem luz vtnc,0
@user a铆 quedooo....kkkkk,0
comprei uma mochila lindinha da fricote pra usar per铆odo que vem mas minha m茫e disse que n茫o vai conseguir pegar ela hoje 馃槶馃槶,0
eu fico com mt ódio sempre que vejo alguém falando isso pqp 2016 foi o PIOR ano da minha vida eu nem gosto de lembrar disso,1
meu ps travou vsf,1
única coisa que vai me fazer sair de casa e da frente da tv esse findi é o ensaio #soumaisjuvenart,0
"meu celular tá travando muito. pqp 

hariany na vamos",1
"@user olha bb, esse coletivo de artistas daqui ta em teresina!! nunca vi esse espetaculo especificamente, mas eu acompanho o trabalho deles sempre que posso e gosto muito https://t.co/6MleNFdCuP",0
viciado em falar porra antes de tudo tal qual @user,0
"rt @user não se preocupem com frio no folclore, só encher o cu de vinho que esquenta",1
"sempre bom lembrar q racista não é só quem aponta o dedo na cara de negro e chama de macaco, contribuir com o racismo estrutural também te faz racista 😉",0
"caralho , eu quero",1
"safada dos coroas 

carai foda bicho",1
"@user @user Reconsidere seu pedido caro Governador, o ideal é a extinguir esse lixo comunista masacarado de cultura! Governador não faça o povo se arrepender! 4 anos passam rapidooo!!",1
foto antiga em pqp kkkkkkkkk,0
#braxdom foi porra https://t.co/7hlzgpadst,1
não tem 1 semana que eu comprei o sofá e o lincoln já quase quebrou com esse cú de ferro 🤦,1
"@user @user na moral, vai se foder",1
cada dia uma quentinha diferente kkkkks,0
"eu meio q arrebentei o cabo e so vai rolar de comprar amanhã
claro
isso se o problema for o cabo de fato",0
fiquei um preocupada com esse vídeo,0
"Vamo fazer assim, eu procuro uns nomes nos teus seguidores e tu diz um número de 0 a 10 pra beleza e 0 a 5 pra ch… — acho meio babaca ficar dando nota pra beleza dos outros parça… https://t.co/2Kt4EKxsfs",1
"NÃO VALE MENTIR

1. 16
2. 1,62
3. não 
4. n faço essas coisas
5. i
6. provavelmente 
7. nem nunca recebi
8. sim
9. ana gabriela 
10. depende da pessoa
11. são tantas
12. odeio ngm n
13. tentando superar
14. como eu sou uma idiota, sim

Responde com um emoji que eu te mando",0
"@user tb a puta do riso delas é horrível, já te tinha dito mas a irmã ficou com pesadelos dessa merda durante uns anos ahaha",1
hoje eu só quero tomar algo alcoólico,0
"@user 

🤮 - primeira impressão: legal, mas tinha ciúme de você com a amanda 
💘 - nível de proximidade 0 - 10: 3 
✨ -  uma mensagem pra você: conta cmg, vc é mt maneira pprt 
 🥵 - ppp",0
tenho q deixar de ser otaria,1
rt @user triste porém seguindo o baile.  kkkkk https://t.co/2gdx2uobn1,0
"@user Na mosca! E a PF já adiantou a conclusão da operação no próprio nome. Vai sair confissão de acesso às mensagens e adulteração do conteúdo. Nada corrente, mas seguindo o discurso do MJ e do DD. Patético https://t.co/4npDf6Lqgb",0
"Eu preciso falar do quanto meu pai é incrível, eu tava de “bico” pq tava me achando gorda no molde do vestido e ele: essa parada tá linda em você truta, para de ser bitolada, eu reclamei mais um pouco e ele costurou o vestido p deixar do jeito que eu quero",0
rt @user não adianta ser negro e pregar fogo nos racistas em rede social se tu é a porra de um homofóbico e fala que vai chutar macumb…,1
bugha é ridículo demais jogando,1
"☄*ೃ ᴍɪɴꜱᴜɴɢ ᴀᴜ!☄*ೃ 

Minho e Jisung eram dois rivais capitães do time de basquete de suas respectivas escolas, o que eles não esperavam era que seus corações os 'driblassem' de forma tão traiçoeira quanto o próprio campeonato que participavam.

 ➥ (w/ @user https://t.co/hKJy094VmP",0
"@user eu tb não tô com febre, mas o sistema respiratório todo fudido",0
o casal do apartamento de cima não para um minuto mano pqp nao tem nem como ler um livro em paz sem ouvir eles brigando ou transando eu em,1
rt @user tomara que esse mes passe voando 🙏🏻 https://t.co/b3doyl4ita,0
"@user j谩 foi a melhor de todas, mas caiu muito o padr茫o, antes era super recheada e grande. agora t谩 menor e menos recheio",0
rt @user penso sempre q as pessoas vão fazer por mim o mesmo q faria por elas mas acabo por me fuder sempre :),0
"@user u茅, mas n茫o eram russos pagos com criptomoedas?",0
"@user @user como vc é amargo, mano 
caralho",1
como não? ah porra. vou juntar os dois.,1
prefiram ter responsabilidade e usar a porra da camisinha.,1
que semelhança é essa q geral vê??,0
"rt @user @user @user vcs então na desgarga do vaso sanitário.
lixo é reciclado.
ow mulher burra!",1
@user pra caralho,1
@user se namorasse comigo ia assistir rei le茫o toda hora mas n茫o me da bola,0
"@user então ela não é atriz, na verdade é a""thor""",0
enfia essa corrente no cu vou repassar oq,1
"@user nossa, que ofensa!  só faltou chamar de magda ou dizer, por que não te calas!.. o ridículo virou regra",1
o chittaphon agora faz parte de 3 grupos pqp,0
@user @user muitasss vamo marcar de ir no um hostel juntas só esperar a princesa voltar da eurotrip,0
@user eu to ouvindo mas na minha perspectiva nenhum dos teus argumentos pra simplesmente se afastar de mim pra prevenir algo não fazem sentido,0
